time,temperature,weather,condition,power_mhw
2022-08-23 03:00:00,25.76,warm,night,40.5
2022-08-23 04:00:00,22.86,warm,night,29.98
2022-08-23 05:00:00,20.09,warm,night,36.05
2022-08-23 06:00:00,25.77,warm,day,63.37
2022-08-23 07:00:00,27.06,warm,day,61.14
2022-08-23 08:00:00,25.76,warm,day,52.6
2022-08-23 09:00:00,27.42,warm,day,67.46
2022-08-23 10:00:00,27.53,warm,day,58.21
2022-08-23 11:00:00,29.19,hot,day,63.54
2022-08-23 12:00:00,30.18,hot,day,78.58
2022-08-23 13:00:00,27.77,warm,day,63.45
2022-08-23 14:00:00,31.8,hot,day,91.0
2022-08-23 15:00:00,31.49,hot,day,83.23
2022-08-23 16:00:00,30.61,hot,day,94.05
2022-08-23 17:00:00,34.71,hot,day,78.75
2022-08-23 18:00:00,34.52,hot,day,91.87
2022-08-23 19:00:00,34.44,hot,night,62.41
2022-08-23 20:00:00,31.16,hot,night,45.86
2022-08-23 21:00:00,34.81,hot,night,61.16
2022-08-23 22:00:00,33.36,hot,night,50.43
2022-08-23 23:00:00,33.42,hot,night,56.0
2022-08-24 00:00:00,24.3,warm,night,41.83
2022-08-24 01:00:00,24.44,warm,night,33.33
2022-08-24 02:00:00,22.99,warm,night,35.47
2022-08-24 03:00:00,25.4,warm,night,40.22
2022-08-24 04:00:00,27.03,warm,night,46.71
2022-08-24 05:00:00,25.16,warm,night,27.06
2022-08-24 06:00:00,28.01,unknown,day,58.89
2022-08-24 07:00:00,28.03,unknown,day,66.2
2022-08-24 08:00:00,25.51,warm,day,56.0
2022-08-24 09:00:00,28.56,hot,day,60.53
2022-08-24 10:00:00,24.43,warm,day,67.4
2022-08-24 11:00:00,27.78,warm,day,55.61
2022-08-24 12:00:00,28.54,hot,day,54.24
2022-08-24 13:00:00,28.48,hot,day,56.03
2022-08-24 14:00:00,30.35,hot,day,79.84
2022-08-24 15:00:00,29.68,hot,day,68.43
2022-08-24 16:00:00,33.06,hot,day,83.89
2022-08-24 17:00:00,29.99,hot,day,54.84
2022-08-24 18:00:00,34.55,hot,day,86.45
2022-08-24 19:00:00,34.0,hot,night,55.44
2022-08-24 20:00:00,34.3,hot,night,51.37
2022-08-24 21:00:00,34.35,hot,night,63.89
2022-08-24 22:00:00,32.73,hot,night,50.34
2022-08-24 23:00:00,33.1,hot,night,51.28
2022-08-25 00:00:00,21.27,warm,night,35.19
2022-08-25 01:00:00,23.87,warm,night,47.05
2022-08-25 02:00:00,24.88,warm,night,37.18
2022-08-25 03:00:00,26.47,warm,night,42.08
2022-08-25 04:00:00,26.02,warm,night,42.42
2022-08-25 05:00:00,23.63,warm,night,39.24
2022-08-25 06:00:00,24.53,warm,day,56.68
2022-08-25 07:00:00,27.32,warm,day,64.46
2022-08-25 08:00:00,25.36,warm,day,64.56
2022-08-25 09:00:00,24.99,warm,day,57.2
2022-08-25 10:00:00,25.08,warm,day,56.2
2022-08-25 11:00:00,27.61,warm,day,61.78
2022-08-25 12:00:00,24.05,warm,day,54.06
2022-08-25 13:00:00,26.16,warm,day,61.72
2022-08-25 14:00:00,31.98,hot,day,86.19
2022-08-25 15:00:00,26.04,warm,day,53.69
2022-08-25 16:00:00,31.24,hot,day,77.96
2022-08-25 17:00:00,33.46,hot,day,94.75
2022-08-25 18:00:00,31.83,hot,day,86.48
2022-08-25 19:00:00,32.83,hot,night,45.15
2022-08-25 20:00:00,30.94,hot,night,56.15
2022-08-25 21:00:00,37.77,hot,night,46.26
2022-08-25 22:00:00,35.45,hot,night,52.08
2022-08-25 23:00:00,35.16,hot,night,57.71
2022-08-26 00:00:00,24.47,warm,night,29.13
2022-08-26 01:00:00,23.38,warm,night,31.15
2022-08-26 02:00:00,21.77,warm,night,31.38
2022-08-26 03:00:00,27.04,warm,night,30.14
2022-08-26 04:00:00,20.86,warm,night,33.03
2022-08-26 05:00:00,23.89,warm,night,37.96
2022-08-26 06:00:00,27.19,warm,day,62.18
2022-08-26 07:00:00,24.66,warm,day,67.92
2022-08-26 08:00:00,22.98,warm,day,60.85
2022-08-26 09:00:00,25.62,warm,day,57.46
2022-08-26 10:00:00,25.09,warm,day,57.84
2022-08-26 11:00:00,24.62,warm,day,58.37
2022-08-26 12:00:00,23.93,warm,day,67.77
2022-08-26 13:00:00,31.46,hot,day,77.68
2022-08-26 14:00:00,30.61,hot,day,83.76
2022-08-26 15:00:00,29.33,hot,day,65.47
2022-08-26 16:00:00,32.74,hot,day,82.78
2022-08-26 17:00:00,30.77,hot,day,77.48
2022-08-26 18:00:00,36.32,hot,day,86.21
2022-08-26 19:00:00,32.27,hot,night,54.75
2022-08-26 20:00:00,31.66,hot,night,59.6
2022-08-26 21:00:00,32.39,hot,night,48.96
2022-08-26 22:00:00,33.24,hot,night,51.7
2022-08-26 23:00:00,33.88,hot,night,52.74
2022-08-27 00:00:00,24.91,warm,night,38.5
2022-08-27 01:00:00,25.55,warm,night,30.81
2022-08-27 02:00:00,24.07,warm,night,38.43
2022-08-27 03:00:00,25.32,warm,night,30.48
2022-08-27 04:00:00,23.49,warm,night,35.83
2022-08-27 05:00:00,25.85,warm,night,42.92
2022-08-27 06:00:00,24.52,warm,day,64.7
2022-08-27 07:00:00,21.61,warm,day,55.64
2022-08-27 08:00:00,25.85,warm,day,52.86
2022-08-27 09:00:00,26.41,warm,day,67.0
2022-08-27 10:00:00,27.7,warm,day,54.7
2022-08-27 11:00:00,24.17,warm,day,61.29
2022-08-27 12:00:00,28.94,hot,day,55.73
2022-08-27 13:00:00,26.59,warm,day,59.51
2022-08-27 14:00:00,31.17,hot,day,91.47
2022-08-27 15:00:00,29.48,hot,day,60.15
2022-08-27 16:00:00,28.4,hot,day,69.07
2022-08-27 17:00:00,32.92,hot,day,89.84
2022-08-27 18:00:00,34.05,hot,day,81.07
2022-08-27 19:00:00,35.91,hot,night,43.47
2022-08-27 20:00:00,34.26,hot,night,54.32
2022-08-27 21:00:00,32.55,hot,night,51.36
2022-08-27 22:00:00,38.5,hot,night,48.96
2022-08-27 23:00:00,32.78,hot,night,54.29
2022-08-28 00:00:00,24.08,warm,night,20.98
2022-08-28 01:00:00,25.71,warm,night,31.56
2022-08-28 02:00:00,25.39,warm,night,36.77
2022-08-28 03:00:00,21.45,warm,night,35.89
2022-08-28 04:00:00,22.26,warm,night,29.36
2022-08-28 05:00:00,22.27,warm,night,31.62
2022-08-28 06:00:00,26.5,warm,day,54.26
2022-08-28 07:00:00,22.89,warm,day,60.02
2022-08-28 08:00:00,28.83,hot,day,61.9
2022-08-28 09:00:00,26.98,warm,day,60.56
2022-08-28 10:00:00,28.01,unknown,day,56.25
2022-08-28 11:00:00,27.42,warm,day,62.31
2022-08-28 12:00:00,31.74,hot,day,78.65
2022-08-28 13:00:00,28.53,hot,day,59.0
2022-08-28 14:00:00,28.14,hot,day,56.12
2022-08-28 15:00:00,31.34,hot,day,85.3
2022-08-28 16:00:00,31.2,hot,day,86.41
2022-08-28 17:00:00,30.55,hot,day,92.15
2022-08-28 18:00:00,32.98,hot,day,76.69
2022-08-28 19:00:00,30.67,hot,night,55.04
2022-08-28 20:00:00,32.39,hot,night,60.93
2022-08-28 21:00:00,32.25,hot,night,56.06
2022-08-28 22:00:00,31.74,hot,night,53.77
2022-08-28 23:00:00,33.86,hot,night,50.09
2022-08-29 00:00:00,21.69,warm,night,38.27
2022-08-29 01:00:00,23.17,warm,night,40.86
2022-08-29 02:00:00,18.97,warm,night,40.44
2022-08-29 03:00:00,19.52,warm,night,37.03
2022-08-29 04:00:00,24.01,warm,night,39.82
2022-08-29 05:00:00,23.83,warm,night,33.59
2022-08-29 06:00:00,23.16,warm,day,58.77
2022-08-29 07:00:00,22.43,warm,day,62.93
2022-08-29 08:00:00,25.97,warm,day,60.98
2022-08-29 09:00:00,26.54,warm,day,60.67
2022-08-29 10:00:00,25.13,warm,day,52.69
2022-08-29 11:00:00,26.67,warm,day,64.85
2022-08-29 12:00:00,25.66,warm,day,62.93
2022-08-29 13:00:00,29.58,hot,day,56.44
2022-08-29 14:00:00,32.18,hot,day,85.67
2022-08-29 15:00:00,28.77,hot,day,51.48
2022-08-29 16:00:00,28.97,hot,day,55.24
2022-08-29 17:00:00,31.05,hot,day,80.86
2022-08-29 18:00:00,30.05,hot,day,82.46
2022-08-29 19:00:00,32.05,hot,night,58.84
2022-08-29 20:00:00,33.76,hot,night,47.8
2022-08-29 21:00:00,30.15,hot,night,57.63
2022-08-29 22:00:00,34.79,hot,night,44.58
2022-08-29 23:00:00,32.36,hot,night,44.13
2022-08-30 00:00:00,23.74,warm,night,26.66
2022-08-30 01:00:00,27.05,warm,night,35.56
2022-08-30 02:00:00,24.67,warm,night,37.43
2022-08-30 03:00:00,25.05,warm,night,36.46
2022-08-30 04:00:00,25.73,warm,night,38.39
2022-08-30 05:00:00,21.03,warm,night,31.03
2022-08-30 06:00:00,26.01,warm,day,59.25
2022-08-30 07:00:00,25.37,warm,day,63.19
2022-08-30 08:00:00,25.08,warm,day,53.94
2022-08-30 09:00:00,24.37,warm,day,56.77
2022-08-30 10:00:00,24.64,warm,day,61.89
2022-08-30 11:00:00,27.67,warm,day,63.58
2022-08-30 12:00:00,25.39,warm,day,57.86
2022-08-30 13:00:00,24.17,warm,day,69.38
2022-08-30 14:00:00,30.19,hot,day,80.76
2022-08-30 15:00:00,32.33,hot,day,84.37
2022-08-30 16:00:00,31.52,hot,day,87.8
2022-08-30 17:00:00,29.36,hot,day,64.14
2022-08-30 18:00:00,33.48,hot,day,87.08
2022-08-30 19:00:00,29.46,hot,night,30.78
2022-08-30 20:00:00,32.01,hot,night,56.71
2022-08-30 21:00:00,33.86,hot,night,63.83
2022-08-30 22:00:00,33.69,hot,night,52.04
2022-08-30 23:00:00,29.8,hot,night,29.5
2022-08-31 00:00:00,22.34,warm,night,33.41
2022-08-31 01:00:00,21.34,warm,night,38.76
2022-08-31 02:00:00,22.12,warm,night,31.41
2022-08-31 03:00:00,25.12,warm,night,35.65
2022-08-31 04:00:00,20.22,warm,night,41.81
2022-08-31 05:00:00,19.65,warm,night,29.85
2022-08-31 06:00:00,20.7,warm,day,58.29
2022-08-31 07:00:00,25.24,warm,day,57.08
2022-08-31 08:00:00,27.09,warm,day,53.33
2022-08-31 09:00:00,24.65,warm,day,55.33
2022-08-31 10:00:00,21.8,warm,day,58.85
2022-08-31 11:00:00,23.53,warm,day,69.78
2022-08-31 12:00:00,24.9,warm,day,65.35
2022-08-31 13:00:00,24.31,warm,day,59.58
2022-08-31 14:00:00,30.41,hot,day,80.1
2022-08-31 15:00:00,30.46,hot,day,85.39
2022-08-31 16:00:00,31.72,hot,day,90.45
2022-08-31 17:00:00,29.23,hot,day,57.18
2022-08-31 18:00:00,27.57,warm,day,57.7
2022-08-31 19:00:00,26.48,warm,night,31.3
2022-08-31 20:00:00,30.45,hot,night,57.86
2022-08-31 21:00:00,33.42,hot,night,52.12
2022-08-31 22:00:00,28.27,hot,night,39.03
2022-08-31 23:00:00,32.36,hot,night,53.75
2022-09-01 00:00:00,22.63,warm,night,37.84
2022-09-01 01:00:00,22.1,warm,night,23.22
2022-09-01 02:00:00,21.83,warm,night,36.1
2022-09-01 03:00:00,24.27,warm,night,38.92
2022-09-01 04:00:00,21.68,warm,night,25.9
2022-09-01 05:00:00,22.47,warm,night,27.83
2022-09-01 06:00:00,23.65,warm,day,55.51
2022-09-01 07:00:00,23.23,warm,day,65.53
2022-09-01 08:00:00,24.97,warm,day,60.98
2022-09-01 09:00:00,27.82,warm,day,63.11
2022-09-01 10:00:00,26.22,warm,day,56.35
2022-09-01 11:00:00,28.37,hot,day,64.38
2022-09-01 12:00:00,26.24,warm,day,67.77
2022-09-01 13:00:00,27.03,warm,day,58.21
2022-09-01 14:00:00,26.79,warm,day,58.78
2022-09-01 15:00:00,24.02,warm,day,53.42
2022-09-01 16:00:00,26.82,warm,day,57.05
2022-09-01 17:00:00,34.46,hot,day,82.57
2022-09-01 18:00:00,28.83,hot,day,61.69
2022-09-01 19:00:00,30.22,hot,night,46.12
2022-09-01 20:00:00,34.99,hot,night,63.28
2022-09-01 21:00:00,31.52,hot,night,53.32
2022-09-01 22:00:00,30.82,hot,night,51.12
2022-09-01 23:00:00,34.12,hot,night,60.58
2022-09-02 00:00:00,19.02,warm,night,30.89
2022-09-02 01:00:00,21.94,warm,night,35.48
2022-09-02 02:00:00,21.07,warm,night,28.52
2022-09-02 03:00:00,21.81,warm,night,27.57
2022-09-02 04:00:00,19.76,warm,night,40.77
2022-09-02 05:00:00,26.4,warm,night,36.19
2022-09-02 06:00:00,22.25,warm,day,68.22
2022-09-02 07:00:00,25.78,warm,day,59.63
2022-09-02 08:00:00,23.2,warm,day,59.63
2022-09-02 09:00:00,22.88,warm,day,52.67
2022-09-02 10:00:00,26.67,warm,day,58.0
2022-09-02 11:00:00,26.8,warm,day,55.22
2022-09-02 12:00:00,25.09,warm,day,61.74
2022-09-02 13:00:00,25.97,warm,day,56.79
2022-09-02 14:00:00,29.51,hot,day,59.37
2022-09-02 15:00:00,30.02,hot,day,82.09
2022-09-02 16:00:00,26.07,warm,day,55.21
2022-09-02 17:00:00,31.51,hot,day,84.91
2022-09-02 18:00:00,30.51,hot,day,89.28
2022-09-02 19:00:00,30.51,hot,night,59.6
2022-09-02 20:00:00,33.0,hot,night,52.12
2022-09-02 21:00:00,30.8,hot,night,57.49
2022-09-02 22:00:00,29.37,hot,night,30.82
2022-09-02 23:00:00,35.4,hot,night,53.82
2022-09-03 00:00:00,21.45,warm,night,38.41
2022-09-03 01:00:00,21.94,warm,night,38.88
2022-09-03 02:00:00,18.81,warm,night,38.65
2022-09-03 03:00:00,19.26,warm,night,41.7
2022-09-03 04:00:00,20.57,warm,night,28.39
2022-09-03 05:00:00,20.97,warm,night,27.92
2022-09-03 06:00:00,24.79,warm,day,53.98
2022-09-03 07:00:00,22.58,warm,day,63.33
2022-09-03 08:00:00,24.03,warm,day,59.3
2022-09-03 09:00:00,24.9,warm,day,63.08
2022-09-03 10:00:00,27.39,warm,day,66.86
2022-09-03 11:00:00,26.83,warm,day,62.25
2022-09-03 12:00:00,32.05,hot,day,86.17
2022-09-03 13:00:00,24.67,warm,day,55.09
2022-09-03 14:00:00,28.21,hot,day,64.32
2022-09-03 15:00:00,30.64,hot,day,82.99
2022-09-03 16:00:00,25.31,warm,day,70.32
2022-09-03 17:00:00,28.49,hot,day,68.05
2022-09-03 18:00:00,32.46,hot,day,88.54
2022-09-03 19:00:00,32.14,hot,night,53.7
2022-09-03 20:00:00,30.56,hot,night,62.69
2022-09-03 21:00:00,30.66,hot,night,62.55
2022-09-03 22:00:00,30.14,hot,night,55.13
2022-09-03 23:00:00,29.08,hot,night,45.02
2022-09-04 00:00:00,20.0,warm,night,33.2
2022-09-04 01:00:00,21.17,warm,night,46.36
2022-09-04 02:00:00,20.36,warm,night,35.4
2022-09-04 03:00:00,25.88,warm,night,30.66
2022-09-04 04:00:00,21.07,warm,night,37.53
2022-09-04 05:00:00,21.04,warm,night,40.92
2022-09-04 06:00:00,24.47,warm,day,60.91
2022-09-04 07:00:00,21.52,warm,day,44.71
2022-09-04 08:00:00,25.91,warm,day,61.33
2022-09-04 09:00:00,23.93,warm,day,59.55
2022-09-04 10:00:00,24.09,warm,day,65.1
2022-09-04 11:00:00,27.29,warm,day,63.44
2022-09-04 12:00:00,23.51,warm,day,58.28
2022-09-04 13:00:00,25.18,warm,day,58.2
2022-09-04 14:00:00,26.96,warm,day,58.46
2022-09-04 15:00:00,28.96,hot,day,62.0
2022-09-04 16:00:00,25.29,warm,day,53.11
2022-09-04 17:00:00,24.66,warm,day,73.87
2022-09-04 18:00:00,26.62,warm,day,60.68
2022-09-04 19:00:00,32.01,hot,night,53.68
2022-09-04 20:00:00,33.39,hot,night,60.25
2022-09-04 21:00:00,31.76,hot,night,54.63
2022-09-04 22:00:00,29.74,hot,night,34.31
2022-09-04 23:00:00,30.58,hot,night,47.85
2022-09-05 00:00:00,18.31,warm,night,39.74
2022-09-05 01:00:00,23.72,warm,night,40.53
2022-09-05 02:00:00,18.55,warm,night,32.25
2022-09-05 03:00:00,23.08,warm,night,34.57
2022-09-05 04:00:00,21.08,warm,night,32.89
2022-09-05 05:00:00,19.59,warm,night,33.83
2022-09-05 06:00:00,22.32,warm,day,65.1
2022-09-05 07:00:00,22.62,warm,day,62.72
2022-09-05 08:00:00,24.67,warm,day,56.72
2022-09-05 09:00:00,23.72,warm,day,49.58
2022-09-05 10:00:00,26.28,warm,day,56.68
2022-09-05 11:00:00,22.41,warm,day,59.48
2022-09-05 12:00:00,27.23,warm,day,62.19
2022-09-05 13:00:00,27.43,warm,day,65.04
2022-09-05 14:00:00,26.02,warm,day,61.13
2022-09-05 15:00:00,25.32,warm,day,59.77
2022-09-05 16:00:00,28.02,unknown,day,64.96
2022-09-05 17:00:00,30.57,hot,day,80.7
2022-09-05 18:00:00,26.89,warm,day,54.22
2022-09-05 19:00:00,28.95,hot,night,41.29
2022-09-05 20:00:00,28.02,unknown,night,30.58
2022-09-05 21:00:00,27.28,warm,night,34.72
2022-09-05 22:00:00,32.12,hot,night,46.85
2022-09-05 23:00:00,29.14,hot,night,36.44
2022-09-06 00:00:00,21.87,warm,night,35.21
2022-09-06 01:00:00,21.84,warm,night,30.06
2022-09-06 02:00:00,17.9,warm,night,37.72
2022-09-06 03:00:00,14.79,cool,night,37.84
2022-09-06 04:00:00,19.09,warm,night,34.04
2022-09-06 05:00:00,20.86,warm,night,31.79
2022-09-06 06:00:00,18.19,warm,day,58.63
2022-09-06 07:00:00,21.23,warm,day,55.73
2022-09-06 08:00:00,24.04,warm,day,62.31
2022-09-06 09:00:00,26.27,warm,day,62.25
2022-09-06 10:00:00,21.55,warm,day,57.73
2022-09-06 11:00:00,21.43,warm,day,53.02
2022-09-06 12:00:00,28.26,hot,day,61.59
2022-09-06 13:00:00,27.27,warm,day,59.3
2022-09-06 14:00:00,27.21,warm,day,64.36
2022-09-06 15:00:00,29.2,hot,day,59.31
2022-09-06 16:00:00,30.72,hot,day,90.8
2022-09-06 17:00:00,26.66,warm,day,57.22
2022-09-06 18:00:00,25.38,warm,day,60.64
2022-09-06 19:00:00,28.66,hot,night,34.46
2022-09-06 20:00:00,30.63,hot,night,52.01
2022-09-06 21:00:00,32.95,hot,night,52.17
2022-09-06 22:00:00,28.05,unknown,night,34.78
2022-09-06 23:00:00,26.08,warm,night,34.4
2022-09-07 00:00:00,19.91,warm,night,30.9
2022-09-07 01:00:00,19.13,warm,night,38.29
2022-09-07 02:00:00,19.66,warm,night,30.24
2022-09-07 03:00:00,17.56,warm,night,36.91
2022-09-07 04:00:00,21.77,warm,night,34.31
2022-09-07 05:00:00,17.95,warm,night,31.34
2022-09-07 06:00:00,20.43,warm,day,60.22
2022-09-07 07:00:00,21.18,warm,day,62.06
2022-09-07 08:00:00,20.95,warm,day,58.21
2022-09-07 09:00:00,22.85,warm,day,60.56
2022-09-07 10:00:00,27.08,warm,day,65.75
2022-09-07 11:00:00,23.33,warm,day,68.84
2022-09-07 12:00:00,24.01,warm,day,56.44
2022-09-07 13:00:00,25.51,warm,day,59.23
2022-09-07 14:00:00,22.98,warm,day,69.28
2022-09-07 15:00:00,27.77,warm,day,56.22
2022-09-07 16:00:00,24.9,warm,day,59.41
2022-09-07 17:00:00,28.0,warm,day,66.4
2022-09-07 18:00:00,27.24,warm,day,52.18
2022-09-07 19:00:00,29.06,hot,night,34.76
2022-09-07 20:00:00,26.36,warm,night,33.1
2022-09-07 21:00:00,28.1,hot,night,37.05
2022-09-07 22:00:00,30.51,hot,night,56.01
2022-09-07 23:00:00,31.72,hot,night,65.97
2022-09-08 00:00:00,2.96,cold,night,63.36
2022-09-08 01:00:00,2.43,cold,night,54.83
2022-09-08 02:00:00,7.81,cool,night,38.51
2022-09-08 03:00:00,5.63,cool,night,32.34
2022-09-08 04:00:00,7.32,cool,night,35.15
2022-09-08 05:00:00,6.43,cool,night,31.78
2022-09-08 06:00:00,5.42,cool,day,61.16
2022-09-08 07:00:00,7.49,cool,day,57.73
2022-09-08 08:00:00,8.67,cool,day,60.75
2022-09-08 09:00:00,6.45,cool,day,58.04
2022-09-08 10:00:00,8.43,cool,day,51.44
2022-09-08 11:00:00,11.67,cool,day,62.32
2022-09-08 12:00:00,8.94,cool,day,59.32
2022-09-08 13:00:00,13.4,cool,day,54.41
2022-09-08 14:00:00,10.79,cool,day,63.81
2022-09-08 15:00:00,13.48,cool,day,67.92
2022-09-08 16:00:00,13.71,cool,day,54.79
2022-09-08 17:00:00,10.35,cool,day,53.76
2022-09-08 18:00:00,12.22,cool,day,65.11
2022-09-08 19:00:00,16.73,warm,night,38.24
2022-09-08 20:00:00,12.2,cool,night,32.56
2022-09-08 21:00:00,11.22,cool,night,36.76
2022-09-08 22:00:00,13.14,cool,night,27.04
2022-09-08 23:00:00,15.5,warm,night,33.89
2022-09-09 00:00:00,2.09,cold,night,57.42
2022-09-09 01:00:00,6.54,cool,night,38.2
2022-09-09 02:00:00,4.53,cold,night,49.1
2022-09-09 03:00:00,5.92,cool,night,39.15
2022-09-09 04:00:00,4.55,cold,night,58.87
2022-09-09 05:00:00,6.14,cool,night,33.12
2022-09-09 06:00:00,6.19,cool,day,63.59
2022-09-09 07:00:00,8.19,cool,day,65.17
2022-09-09 08:00:00,6.9,cool,day,59.12
2022-09-09 09:00:00,6.67,cool,day,63.46
2022-09-09 10:00:00,11.25,cool,day,68.34
2022-09-09 11:00:00,11.04,cool,day,68.76
2022-09-09 12:00:00,13.55,cool,day,65.69
2022-09-09 13:00:00,9.3,cool,day,61.27
2022-09-09 14:00:00,10.88,cool,day,54.78
2022-09-09 15:00:00,13.15,cool,day,55.5
2022-09-09 16:00:00,12.05,cool,day,58.16
2022-09-09 17:00:00,12.92,cool,day,59.36
2022-09-09 18:00:00,14.76,cool,day,63.23
2022-09-09 19:00:00,15.47,warm,night,36.22
2022-09-09 20:00:00,17.6,warm,night,41.75
2022-09-09 21:00:00,14.46,cool,night,38.46
2022-09-09 22:00:00,15.91,warm,night,35.95
2022-09-09 23:00:00,15.79,warm,night,45.59
2022-09-10 00:00:00,0.06,cold,night,53.8
2022-09-10 01:00:00,3.66,cold,night,53.53
2022-09-10 02:00:00,2.43,cold,night,53.39
2022-09-10 03:00:00,4.38,cold,night,52.26
2022-09-10 04:00:00,6.23,cool,night,25.34
2022-09-10 05:00:00,6.51,cool,night,32.21
2022-09-10 06:00:00,2.3,cold,day,87.55
2022-09-10 07:00:00,5.4,cool,day,62.55
2022-09-10 08:00:00,8.0,cool,day,58.78
2022-09-10 09:00:00,3.91,cold,day,84.13
2022-09-10 10:00:00,5.52,cool,day,54.15
2022-09-10 11:00:00,6.73,cool,day,60.7
2022-09-10 12:00:00,8.2,cool,day,45.05
2022-09-10 13:00:00,7.7,cool,day,62.27
2022-09-10 14:00:00,12.19,cool,day,63.78
2022-09-10 15:00:00,9.87,cool,day,68.59
2022-09-10 16:00:00,12.14,cool,day,52.25
2022-09-10 17:00:00,10.76,cool,day,70.75
2022-09-10 18:00:00,13.28,cool,day,63.61
2022-09-10 19:00:00,11.22,cool,night,38.64
2022-09-10 20:00:00,15.88,warm,night,42.24
2022-09-10 21:00:00,8.87,cool,night,33.86
2022-09-10 22:00:00,12.57,cool,night,24.49
2022-09-10 23:00:00,12.43,cool,night,28.51
2022-09-11 00:00:00,6.63,cool,night,40.35
2022-09-11 01:00:00,-1.51,cold,night,57.62
2022-09-11 02:00:00,1.35,cold,night,46.58
2022-09-11 03:00:00,4.41,cold,night,40.61
2022-09-11 04:00:00,3.97,cold,night,51.61
2022-09-11 05:00:00,3.02,cold,night,52.18
2022-09-11 06:00:00,5.67,cool,day,60.66
2022-09-11 07:00:00,6.13,cool,day,53.36
2022-09-11 08:00:00,6.42,cool,day,52.33
2022-09-11 09:00:00,7.47,cool,day,67.64
2022-09-11 10:00:00,9.42,cool,day,57.35
2022-09-11 11:00:00,7.78,cool,day,60.2
2022-09-11 12:00:00,9.57,cool,day,60.94
2022-09-11 13:00:00,9.84,cool,day,54.25
2022-09-11 14:00:00,6.18,cool,day,68.9
2022-09-11 15:00:00,10.91,cool,day,65.91
2022-09-11 16:00:00,13.22,cool,day,57.01
2022-09-11 17:00:00,12.89,cool,day,61.14
2022-09-11 18:00:00,11.84,cool,day,66.43
2022-09-11 19:00:00,14.84,cool,night,38.37
2022-09-11 20:00:00,11.93,cool,night,33.88
2022-09-11 21:00:00,14.81,cool,night,37.12
2022-09-11 22:00:00,12.54,cool,night,29.29
2022-09-11 23:00:00,16.15,warm,night,35.36
2022-09-12 00:00:00,2.98,cold,night,54.17
2022-09-12 01:00:00,5.25,cool,night,33.78
2022-09-12 02:00:00,4.11,cold,night,55.99
2022-09-12 03:00:00,3.87,cold,night,59.88
2022-09-12 04:00:00,4.32,cold,night,54.85
2022-09-12 05:00:00,8.49,cool,night,29.9
2022-09-12 06:00:00,6.91,cool,day,58.72
2022-09-12 07:00:00,0.69,cold,day,78.88
2022-09-12 08:00:00,7.69,cool,day,64.59
2022-09-12 09:00:00,3.91,cold,day,72.67
2022-09-12 10:00:00,7.0,cool,day,54.86
2022-09-12 11:00:00,3.64,cold,day,84.11
2022-09-12 12:00:00,8.4,cool,day,61.68
2022-09-12 13:00:00,12.6,cool,day,64.09
2022-09-12 14:00:00,11.36,cool,day,63.56
2022-09-12 15:00:00,10.77,cool,day,55.62
2022-09-12 16:00:00,11.21,cool,day,55.76
2022-09-12 17:00:00,11.47,cool,day,70.94
2022-09-12 18:00:00,15.08,unknown,day,55.89
2022-09-12 19:00:00,11.06,cool,night,36.05
2022-09-12 20:00:00,12.26,cool,night,39.17
2022-09-12 21:00:00,14.2,cool,night,37.66
2022-09-12 22:00:00,15.22,warm,night,31.64
2022-09-12 23:00:00,14.34,cool,night,42.36
2022-09-13 00:00:00,1.73,cold,night,54.43
2022-09-13 01:00:00,3.53,cold,night,55.08
2022-09-13 02:00:00,5.3,cool,night,33.92
2022-09-13 03:00:00,7.23,cool,night,31.88
2022-09-13 04:00:00,3.1,cold,night,50.76
2022-09-13 05:00:00,4.71,cold,night,50.48
2022-09-13 06:00:00,3.96,cold,day,80.45
2022-09-13 07:00:00,5.85,cool,day,63.5
2022-09-13 08:00:00,6.3,cool,day,53.0
2022-09-13 09:00:00,8.2,cool,day,69.64
2022-09-13 10:00:00,2.81,cold,day,89.76
2022-09-13 11:00:00,2.4,cold,day,80.17
2022-09-13 12:00:00,7.74,cool,day,59.52
2022-09-13 13:00:00,6.94,cool,day,66.45
2022-09-13 14:00:00,10.93,cool,day,62.83
2022-09-13 15:00:00,10.26,cool,day,50.63
2022-09-13 16:00:00,10.84,cool,day,54.78
2022-09-13 17:00:00,11.21,cool,day,59.61
2022-09-13 18:00:00,12.15,cool,day,53.03
2022-09-13 19:00:00,10.55,cool,night,39.26
2022-09-13 20:00:00,11.26,cool,night,35.17
2022-09-13 21:00:00,12.37,cool,night,32.17
2022-09-13 22:00:00,12.42,cool,night,36.82
2022-09-13 23:00:00,14.45,cool,night,38.42
2022-09-14 00:00:00,0.85,cold,night,58.83
2022-09-14 01:00:00,2.59,cold,night,53.86
2022-09-14 02:00:00,4.63,cold,night,52.37
2022-09-14 03:00:00,7.87,cool,night,32.94
2022-09-14 04:00:00,5.38,cool,night,44.43
2022-09-14 05:00:00,4.57,cold,night,48.58
2022-09-14 06:00:00,4.87,cold,day,78.57
2022-09-14 07:00:00,5.91,cool,day,55.93
2022-09-14 08:00:00,8.27,cool,day,59.1
2022-09-14 09:00:00,10.75,cool,day,58.82
2022-09-14 10:00:00,5.2,cool,day,47.07
2022-09-14 11:00:00,9.3,cool,day,62.18
